Time,Latitude,Longitude,Range,CorrectedRange,WetTropoCorrection,DryTropoCorrection,IonoCorrection
512164686.01930827,-25.054754, 34.482502,812294.7523,812292.2893,-0.1303,-2.3199,-0.0128
512164686.0702447,-25.051761, 34.481738,812293.5368,812291.0738,-0.1303,-2.3199,-0.0128
512164686.12118024,-25.048766999999998, 34.480975,812292.4714,812290.0084,-0.1302,-2.3199,-0.0128
512164686.17211574,-25.045773999999998, 34.480211,812291.3467,812288.8838,-0.1302,-2.3199,-0.0128
512164686.22305125,-25.04278, 34.479447,812290.1929,812287.7300,-0.1302,-2.3199,-0.0128
512164686.2739868,-25.039787, 34.478683,812289.1410,812286.6781,-0.1302,-2.3199,-0.0128
512164686.32492226,-25.036793, 34.477919,812288.0717,812285.6088,-0.1301,-2.3199,-0.0128
512164686.37585783,-25.0338, 34.477156,812286.8454,812284.3826,-0.1301,-2.3199,-0.0128
512164686.42679334,-25.030806, 34.476392,812285.7375,812283.2747,-0.1301,-2.3199,-0.0128
512164686.4777288,-25.027813, 34.475628,812284.6343,812282.1715,-0.1301,-2.3199,-0.0128
512164686.52866435,-25.024818999999997, 34.474864,812283.6212,812281.1584,-0.1300,-2.3200,-0.0128
512164686.5795998,-25.021825999999997, 34.474101,812282.5317,812280.0689,-0.1300,-2.3200,-0.0128
512164686.63053536,-25.018832, 34.473337,812281.3598,812278.8971,-0.1300,-2.3200,-0.0128
512164686.6814709,-25.015838, 34.472574,812280.2598,812277.7971,-0.1300,-2.3200,-0.0128
512164686.7324064,-25.012845, 34.47181,812279.1126,812276.6499,-0.1299,-2.3200,-0.0128
512164686.7833419,-25.009850999999998, 34.471046,812278.0634,812275.6007,-0.1299,-2.3200,-0.0128
512164686.83427733,-25.006857999999998, 34.470282999999995,812276.9972,812274.5345,-0.1299,-2.3200,-0.0128
512164686.8852129,-25.003864, 34.469519,812275.7959,812273.3333,-0.1299,-2.3200,-0.0128
512164686.93614835,-25.000871, 34.468756,812274.6648,812272.2022,-0.1298,-2.3200,-0.0128
512164686.9870838,-24.997877, 34.467993,812273.7336,812271.2710,-0.1298,-2.3200,-0.0128
512164687.0380182,-24.994884, 34.467228999999996,812272.4083,812269.9457,-0.1298,-2.3200,-0.0128
512164687.0889537,-24.991889999999998, 34.466466,812271.2825,812268.8199,-0.1298,-2.3200,-0.0128
512164687.1398892,-24.988896, 34.465702,812270.3026,812267.8401,-0.1297,-2.3200,-0.0128
512164687.1908245,-24.985903, 34.464939,812269.2013,812266.7388,-0.1297,-2.3200,-0.0128
512164687.24175996,-24.982909, 34.464176,812268.0515,812265.5890,-0.1297,-2.3200,-0.0128
512164687.2926955,-24.979916, 34.463412999999996,812266.9249,812264.4624,-0.1297,-2.3200,-0.0128
512164687.3436309,-24.976922, 34.462649,812265.8544,812263.3920,-0.1297,-2.3200,-0.0128
512164687.3945665,-24.973927999999997, 34.461886,812264.7042,812262.2418,-0.1296,-2.3200,-0.0128
512164687.445502,-24.970934999999997, 34.461123,812263.5748,812261.1124,-0.1296,-2.3200,-0.0128
512164687.4964375,-24.967941, 34.46036,812262.6277,812260.1653,-0.1296,-2.3200,-0.0128
512164687.547373,-24.964948, 34.459596999999995,812261.2714,812258.8091,-0.1296,-2.3199,-0.0128
512164687.59830844,-24.961954, 34.458833,812260.1483,812257.6860,-0.1296,-2.3199,-0.0128
512164687.649244,-24.958959999999998, 34.45807,812259.0236,812256.5613,-0.1295,-2.3199,-0.0128
512164687.7001795,-24.955966999999998, 34.457307,812257.9517,812255.4895,-0.1295,-2.3199,-0.0128
512164687.751115,-24.952973, 34.456544,812256.9100,812254.4478,-0.1295,-2.3199,-0.0128
512164687.80205053,-24.949979, 34.455781,812255.8446,812253.3824,-0.1295,-2.3199,-0.0128
512164687.8529861,-24.946986, 34.455017999999995,812254.6501,812252.1879,-0.1295,-2.3199,-0.0128
512164687.90392154,-24.943991999999998, 34.454254999999996,812253.5669,812251.1048,-0.1294,-2.3199,-0.0128
512164687.9548571,-24.940998, 34.453492,812252.4466,812249.9845,-0.1294,-2.3199,-0.0128
512164688.0057926,-24.938005, 34.452729,812251.4033,812248.9412,-0.1294,-2.3199,-0.0128
512164688.05672914,-24.935011, 34.451966999999996,812250.3015,812247.8395,-0.1294,-2.3198,-0.0128
512164688.10766464,-24.932017, 34.451204,812249.0861,812246.6242,-0.1293,-2.3198,-0.0128
512164688.1586001,-24.929024, 34.450441,812247.9736,812245.5118,-0.1293,-2.3197,-0.0128
512164688.20953566,-24.926029999999997, 34.449678,812246.8084,812244.3467,-0.1292,-2.3196,-0.0128
512164688.2604711,-24.923036, 34.448915,812245.8249,812243.3633,-0.1292,-2.3196,-0.0128
512164688.3114067,-24.920043, 34.448153,812244.7467,812242.2852,-0.1292,-2.3195,-0.0128
512164688.3623421,-24.917049, 34.44739,812243.5947,812241.1333,-0.1291,-2.3195,-0.0128
512164688.4132777,-24.914054999999998, 34.446627,812242.4182,812239.9569,-0.1291,-2.3194,-0.0128
512164688.46421313,-24.911061999999998, 34.445864,812241.6289,812239.1677,-0.1290,-2.3193,-0.0128
512164688.51514864,-24.908068, 34.445102,812240.7555,812238.2944,-0.1290,-2.3193,-0.0128
512164688.56608415,-24.905074, 34.444339,812241.4846,812239.0236,-0.1289,-2.3192,-0.0128
512164688.61701965,-24.902081, 34.443577,812239.9491,812237.4882,-0.1289,-2.3192,-0.0128
512164689.43198663,-24.854181, 34.431379,812218.9815,812216.5206,-0.1287,-2.3194,-0.0128
512164690.85818154,-24.770353999999998, 34.410049,812249.7494,812247.2702,-0.1325,-2.3339,-0.0129
512164690.909117,-24.76736, 34.409287,812245.5591,812243.0788,-0.1327,-2.3347,-0.0129
512164690.96005255,-24.764366, 34.408526,812241.8015,812239.3202,-0.1329,-2.3355,-0.0129
512164691.01098806,-24.761371999999998, 34.407765,812238.7650,812236.2830,-0.1331,-2.3361,-0.0129
512164691.7750194,-24.716464, 34.396347,812215.9781,812213.5011,-0.1312,-2.3328,-0.0129
512164691.8259549,-24.713469999999997, 34.395586,812217.6565,812215.1799,-0.1311,-2.3326,-0.0129
512164691.8768904,-24.710476, 34.394825,812214.1359,812211.6596,-0.1310,-2.3324,-0.0129
512164691.927826,-24.707482, 34.394065,812216.4187,812213.9427,-0.1309,-2.3322,-0.0129
512164691.97876143,-24.704487999999998, 34.393304,812213.7454,812211.2698,-0.1308,-2.3320,-0.0129
512164692.02969795,-24.701494, 34.392542999999996,812214.8760,812212.4005,-0.1307,-2.3319,-0.0129
512164692.08063346,-24.6985, 34.391782,812214.0580,812211.5824,-0.1307,-2.3320,-0.0129
512164692.1315689,-24.695505999999998, 34.391020999999995,812212.1595,812209.6839,-0.1306,-2.3321,-0.0129
512164692.1825045,-24.692511999999997, 34.390260999999995,812212.0138,812209.5382,-0.1306,-2.3321,-0.0129
512164692.2334399,-24.689518, 34.3895,812214.3129,812211.8372,-0.1306,-2.3322,-0.0129
512164692.2843755,-24.686524, 34.388739,812214.0173,812211.5416,-0.1306,-2.3322,-0.0129
512164693.36545396,-24.622978, 34.3726,812117.2631,812114.7938,-0.1284,-2.3279,-0.0129
512164693.41638947,-24.619984, 34.37184,812120.5228,812118.0545,-0.1282,-2.3272,-0.0129
512164693.772938,-24.599024999999997, 34.366519,812117.5700,812115.1085,-0.1264,-2.3222,-0.0129
512164693.874809,-24.593037, 34.365,812119.5839,812117.1244,-0.1258,-2.3208,-0.0129
512164696.6050565,-24.432541999999998, 34.324304999999995,812057.5315,812055.0808,-0.1226,-2.3151,-0.0130
512164697.0634749,-24.405593999999997, 34.317479999999996,812035.3056,812032.8559,-0.1222,-2.3145,-0.0130
512164697.1144104,-24.402599, 34.316722,812030.1731,812027.7235,-0.1222,-2.3144,-0.0130
512164697.2162814,-24.396611, 34.315205,812022.3122,812019.8629,-0.1221,-2.3142,-0.0130
512164697.2672167,-24.393615999999998, 34.314447,812029.9715,812027.5224,-0.1221,-2.3141,-0.0130
512164697.3181522,-24.390622, 34.313689,812029.1305,812026.6815,-0.1220,-2.3140,-0.0130
512164697.36908776,-24.387628, 34.312931,812027.5160,812025.0672,-0.1220,-2.3139,-0.0130
512164697.7256363,-24.366667, 34.307625,812020.2939,812017.8461,-0.1216,-2.3131,-0.0130
512164699.4065097,-24.26785, 34.282627,811959.1451,811956.7076,-0.1191,-2.3053,-0.0130
512164699.45744514,-24.264855999999998, 34.281869,811961.6670,811959.2299,-0.1191,-2.3051,-0.0130
512164699.50838065,-24.261861, 34.281112,811962.2371,811959.8003,-0.1190,-2.3048,-0.0130
512164699.5593162,-24.258867, 34.280355,811943.7617,811941.3253,-0.1189,-2.3045,-0.0130
512164699.61025167,-24.255872, 34.279598,811936.3752,811933.9391,-0.1188,-2.3043,-0.0130
512164699.66118723,-24.252878, 34.278841,811934.4026,811931.9669,-0.1187,-2.3040,-0.0130
512164699.7121227,-24.249883, 34.278084,811932.0617,811929.6263,-0.1187,-2.3037,-0.0130
512164699.76305795,-24.246889, 34.277327,811929.5299,811927.0949,-0.1186,-2.3035,-0.0130
512164699.8139935,-24.243893999999997, 34.276571,811928.5977,811926.1630,-0.1185,-2.3032,-0.0130
512164699.86492896,-24.2409, 34.275814,811926.9494,811924.5151,-0.1184,-2.3029,-0.0130
512164699.9158645,-24.237904999999998, 34.275057,811924.8978,811922.4638,-0.1183,-2.3026,-0.0130
512164699.9668,-24.234911, 34.2743,811922.0942,811919.6606,-0.1183,-2.3024,-0.0130
512164700.01773554,-24.231916, 34.273543,811920.0675,811917.6341,-0.1182,-2.3022,-0.0130
512164700.0686701,-24.228921999999997, 34.272785999999996,811918.1781,811915.7448,-0.1182,-2.3021,-0.0130
512164700.11960554,-24.225927, 34.27203,811919.3075,811916.8743,-0.1182,-2.3020,-0.0130
512164700.1705411,-24.222932999999998, 34.271273,811934.0070,811931.5739,-0.1181,-2.3019,-0.0130
512164700.22147655,-24.219938, 34.270516,811932.7759,811930.3429,-0.1181,-2.3018,-0.0130
512164700.2724121,-24.216943999999998, 34.26976,811929.5228,811927.0899,-0.1181,-2.3017,-0.0130
512164700.3233476,-24.213949, 34.269003,811927.9626,811925.5298,-0.1181,-2.3017,-0.0130
512164700.476154,-24.204964999999998, 34.266732999999995,811921.6967,811919.2643,-0.1181,-2.3014,-0.0130
512164700.5270896,-24.201971, 34.265976,811919.7805,811917.3482,-0.1180,-2.3013,-0.0130
512164700.57802486,-24.198976, 34.26522,811917.5779,811915.1457,-0.1180,-2.3012,-0.0130
512164700.6289603,-24.195981999999997, 34.264463,811914.2933,811911.8612,-0.1180,-2.3011,-0.0130
512164700.67989594,-24.192987, 34.263707,811910.1716,811907.7396,-0.1180,-2.3010,-0.0130
512164700.7308311,-24.189992, 34.262951,811902.6750,811900.2431,-0.1180,-2.3010,-0.0130
512164700.78176665,-24.186998, 34.262194,811900.1323,811897.7005,-0.1180,-2.3009,-0.0130
512164700.83270216,-24.184003, 34.261438,811898.0894,811895.6577,-0.1180,-2.3008,-0.0130
512164700.88363767,-24.181009, 34.260681,811896.8209,811894.3893,-0.1179,-2.3007,-0.0130
512164700.9345732,-24.178013999999997, 34.259924999999996,811895.9879,811893.5564,-0.1179,-2.3006,-0.0130
512164700.9855086,-24.175019, 34.259169,811894.7931,811892.3617,-0.1179,-2.3005,-0.0130
512164701.0364454,-24.172024999999998, 34.258412,811893.9231,811891.4918,-0.1179,-2.3004,-0.0130
512164701.08738065,-24.16903, 34.257656,811892.7915,811890.3603,-0.1179,-2.3003,-0.0130
512164701.1383162,-24.166034999999997, 34.2569,811891.8181,811889.3870,-0.1179,-2.3002,-0.0130
512164701.18925166,-24.163041, 34.256144,811890.8090,811888.3781,-0.1178,-2.3001,-0.0130
512164701.2401872,-24.160045999999998, 34.255387,811889.6387,811887.2079,-0.1178,-2.2999,-0.0130
512164701.2911227,-24.157052, 34.254630999999996,811888.5512,811886.1205,-0.1178,-2.2998,-0.0130
512164701.34205824,-24.154056999999998, 34.253875,811887.7212,811885.2907,-0.1178,-2.2997,-0.0130
512164701.39299375,-24.151062, 34.253119,811887.0121,811884.5817,-0.1178,-2.2996,-0.0130
512164701.44392926,-24.148068, 34.252362999999995,811886.0400,811883.6097,-0.1178,-2.2995,-0.0130
512164701.8004777,-24.127105, 34.247071,811877.6197,811875.1903,-0.1177,-2.2987,-0.0131
512164701.85141325,-24.124109999999998, 34.246314999999996,811876.2398,811873.8105,-0.1176,-2.2985,-0.0131
512164701.90234876,-24.121116, 34.245559,811874.3643,811871.9352,-0.1176,-2.2984,-0.0131
512164701.95328426,-24.118121, 34.244803,811871.9156,811869.4866,-0.1176,-2.2983,-0.0131
512164702.0042198,-24.115126, 34.244047,811871.0727,811868.6438,-0.1176,-2.2982,-0.0131
512164702.055154,-24.112132, 34.243292,811868.9661,811866.5371,-0.1177,-2.2983,-0.0131
512164702.1060896,-24.109137, 34.242536,811867.1208,811864.6916,-0.1178,-2.2983,-0.0131
512164702.1570251,-24.106142, 34.24178,811865.8985,811863.4692,-0.1178,-2.2984,-0.0131
512164702.20796055,-24.103147999999997, 34.241023999999996,811866.2017,811863.7722,-0.1179,-2.2984,-0.0131
512164702.2588961,-24.100153, 34.240269,811877.7566,811875.3270,-0.1180,-2.2985,-0.0131
512164702.30983156,-24.097158, 34.239512999999995,811876.8337,811874.4040,-0.1181,-2.2986,-0.0131
512164702.5645092,-24.082185, 34.235735,811866.4995,811864.0691,-0.1184,-2.2989,-0.0131
512164702.61544466,-24.07919, 34.234978999999996,811865.4817,811863.0511,-0.1185,-2.2989,-0.0131
512164702.66638017,-24.076195, 34.234224,811863.9899,811861.5592,-0.1186,-2.2990,-0.0131
512164702.7173157,-24.0732, 34.233467999999995,811862.6358,811860.2050,-0.1187,-2.2991,-0.0131
512164702.7682512,-24.070206, 34.232713,811858.8605,811856.4295,-0.1188,-2.2991,-0.0131
512164702.9719932,-24.058227, 34.229690999999995,811855.1701,811852.7386,-0.1191,-2.2994,-0.0131
512164703.0229297,-24.055232, 34.228936,811853.7804,811851.3488,-0.1191,-2.2994,-0.0131
512164703.0738652,-24.052236999999998, 34.228181,811852.2557,811849.8242,-0.1192,-2.2993,-0.0131
512164703.1248006,-24.049242, 34.227426,811851.4720,811849.0405,-0.1192,-2.2992,-0.0131
512164703.1757362,-24.046248, 34.22667,811849.5936,811847.1621,-0.1192,-2.2991,-0.0131
512164703.2266717,-24.043253, 34.225915,811846.2118,811843.7804,-0.1193,-2.2991,-0.0131
512164703.27760714,-24.040257999999998, 34.225159999999995,811844.7038,811842.2724,-0.1193,-2.2990,-0.0131
512164703.3285427,-24.037263, 34.224405,811843.5538,811841.1225,-0.1193,-2.2989,-0.0131
512164703.3794782,-24.034267999999997, 34.22365,811841.9656,811839.5343,-0.1194,-2.2988,-0.0131
512164703.4304135,-24.031274, 34.222894,811840.6150,811838.1837,-0.1194,-2.2988,-0.0131
512164703.481349,-24.028278999999998, 34.222139,811839.2820,811836.8508,-0.1194,-2.2987,-0.0131
512164703.5322845,-24.025284, 34.221384,811837.9026,811835.4714,-0.1195,-2.2986,-0.0131
512164703.58322,-24.022289, 34.220628999999995,811836.9272,811834.4961,-0.1195,-2.2985,-0.0131
512164703.6341555,-24.019294, 34.219874,811835.9851,811833.5540,-0.1195,-2.2984,-0.0131
512164703.685091,-24.016299999999998, 34.219119,811832.5877,811830.1566,-0.1196,-2.2984,-0.0131
512164703.7360265,-24.013305, 34.218364,811831.6670,811829.2360,-0.1196,-2.2983,-0.0131
512164703.7869621,-24.01031, 34.217608999999996,811827.9449,811825.5139,-0.1197,-2.2982,-0.0131
512164703.83789754,-24.007315, 34.216854,811826.3857,811823.9548,-0.1197,-2.2981,-0.0131
512164703.8888331,-24.00432, 34.216099,811825.1753,811822.7444,-0.1197,-2.2981,-0.0131
512164703.93976855,-24.001326, 34.215345,811823.8437,811821.4129,-0.1198,-2.2980,-0.0131
512164703.9907041,-23.998331, 34.21459,811822.5567,811820.1259,-0.1198,-2.2979,-0.0131
512164704.0416384,-23.995335999999998, 34.213834999999996,811821.2898,811818.8591,-0.1198,-2.2978,-0.0131
512164704.0925739,-23.992341, 34.21308,811820.0822,811817.6517,-0.1198,-2.2976,-0.0131
512164704.14350945,-23.989345999999998, 34.212325,811818.5598,811816.1295,-0.1198,-2.2975,-0.0131
512164704.1944449,-23.986351, 34.211571,811817.2532,811814.8230,-0.1198,-2.2973,-0.0131
512164704.2453804,-23.983356999999998, 34.210816,811816.1741,811813.7441,-0.1198,-2.2971,-0.0131
512164704.2963159,-23.980362, 34.210060999999996,811814.7010,811812.2711,-0.1198,-2.2970,-0.0131
512164704.3472514,-23.977366999999997, 34.209306,811813.2083,811810.7786,-0.1198,-2.2968,-0.0131
512164704.3981869,-23.974372, 34.208552,811811.5943,811809.1648,-0.1198,-2.2967,-0.0131
512164704.4491224,-23.971377, 34.207797,811809.6498,811807.2204,-0.1198,-2.2965,-0.0131
512164704.500058,-23.968382, 34.207043,811807.7714,811805.3422,-0.1197,-2.2963,-0.0131
512164704.55099344,-23.965387999999997, 34.206288,811805.7152,811803.2862,-0.1197,-2.2962,-0.0131
512164704.60192895,-23.962393, 34.205532999999996,811803.8408,811801.4119,-0.1197,-2.2960,-0.0131
512164704.6528645,-23.959398, 34.204778999999995,811801.4024,811798.9737,-0.1197,-2.2959,-0.0131
512164704.70379996,-23.956402999999998, 34.204024,811799.1116,811796.6831,-0.1197,-2.2957,-0.0131
512164704.7547355,-23.953408, 34.203269999999996,811796.6867,811794.2583,-0.1197,-2.2956,-0.0131
512164704.805671,-23.950412999999998, 34.202515999999996,811794.4501,811792.0219,-0.1197,-2.2954,-0.0131
512164704.8566064,-23.947418, 34.201761,811792.3121,811789.8840,-0.1197,-2.2952,-0.0131
512164704.90754205,-23.944423, 34.201007,811790.3111,811787.8832,-0.1197,-2.2951,-0.0131
512164704.95847744,-23.941428, 34.200252,811788.4766,811786.0489,-0.1197,-2.2949,-0.0131
512164705.009413,-23.938433999999997, 34.199498,811786.8735,811784.4459,-0.1197,-2.2948,-0.0131
512164705.06034946,-23.935439, 34.198744,811785.2733,811782.8459,-0.1197,-2.2946,-0.0131
512164705.111285,-23.932444, 34.197989,811783.7011,811781.2739,-0.1197,-2.2945,-0.0131
512164705.1622205,-23.929448999999998, 34.197235,811780.7592,811778.3321,-0.1196,-2.2943,-0.0131
512164705.213156,-23.926454, 34.196481,811779.0406,811776.6137,-0.1196,-2.2942,-0.0131
512164705.2640915,-23.923458999999998, 34.195727,811779.5961,811777.1694,-0.1196,-2.2940,-0.0131
512164705.315027,-23.920464, 34.194972,811778.2537,811775.8271,-0.1196,-2.2939,-0.0131
512164705.3659625,-23.917469, 34.194218,811777.0384,811774.6120,-0.1196,-2.2937,-0.0131
512164705.416898,-23.914474, 34.193464,811775.6316,811773.2054,-0.1195,-2.2936,-0.0131
512164705.46783334,-23.911479, 34.19271,811774.1209,811771.6948,-0.1195,-2.2934,-0.0131
512164705.5187688,-23.908483999999998, 34.191956,811772.6216,811770.1957,-0.1195,-2.2933,-0.0131
512164705.56970435,-23.905489, 34.191202,811771.0160,811768.5903,-0.1195,-2.2931,-0.0131
512164705.62063956,-23.902493999999997, 34.190447999999996,811769.5750,811767.1494,-0.1195,-2.2930,-0.0131
512164705.67157507,-23.899499, 34.189693999999996,811768.2422,811765.8168,-0.1194,-2.2929,-0.0131
512164705.72251064,-23.896504, 34.188939999999995,811766.7471,811764.3219,-0.1194,-2.2927,-0.0131
512164705.7734461,-23.89351, 34.188186,811765.4359,811763.0109,-0.1194,-2.2926,-0.0131
512164705.82438165,-23.890515, 34.187432,811764.2349,811761.8100,-0.1194,-2.2924,-0.0131
512164705.8753171,-23.88752, 34.186678,811762.8226,811760.3979,-0.1193,-2.2923,-0.0131
512164705.9262526,-23.884525, 34.185924,811761.3818,811758.9573,-0.1193,-2.2921,-0.0131
512164705.9771881,-23.881529999999998, 34.18517,811759.9149,811757.4905,-0.1193,-2.2920,-0.0131
512164706.02812266,-23.878535, 34.184416,811758.6593,811756.2350,-0.1193,-2.2919,-0.0131
512164706.07905823,-23.875539999999997, 34.183662,811757.4861,811755.0618,-0.1193,-2.2919,-0.0131
512164706.1299937,-23.872545, 34.182908999999995,811756.1009,811753.6766,-0.1194,-2.2918,-0.0131
512164706.18092924,-23.86955, 34.182155,811754.5399,811752.1156,-0.1194,-2.2918,-0.0131
512164706.23186475,-23.866554999999998, 34.181401,811753.8122,811751.3879,-0.1194,-2.2918,-0.0131
512164706.28280014,-23.86356, 34.180647,811752.6068,811750.1824,-0.1195,-2.2918,-0.0131
512164706.33373576,-23.860564999999998, 34.179894,811751.5449,811749.1205,-0.1195,-2.2918,-0.0131
512164706.3846712,-23.85757, 34.17914,811750.6193,811748.1949,-0.1195,-2.2917,-0.0131
512164706.4356064,-23.854575, 34.178385999999996,811749.4950,811747.0706,-0.1196,-2.2917,-0.0131
512164706.48654205,-23.85158, 34.177633,811748.8687,811746.4443,-0.1196,-2.2917,-0.0131
512164706.53747743,-23.848585, 34.176879,811748.0222,811745.5978,-0.1196,-2.2917,-0.0131
512164706.588413,-23.845589999999998, 34.176125,811747.4376,811745.0132,-0.1197,-2.2917,-0.0131
512164706.6393485,-23.842595, 34.175371999999996,811746.5586,811744.1342,-0.1197,-2.2916,-0.0131
512164706.690284,-23.839599999999997, 34.174617999999995,811745.9345,811743.5101,-0.1197,-2.2916,-0.0131
512164706.7412195,-23.836605, 34.173865,811745.4407,811743.0163,-0.1197,-2.2916,-0.0131
512164706.84309053,-23.830614999999998, 34.172357999999996,811744.0265,811741.6020,-0.1198,-2.2916,-0.0131
512164707.0468336,-23.818634, 34.169343999999995,811741.4799,811739.0551,-0.1200,-2.2916,-0.0131
512164707.097769,-23.815638999999997, 34.168591,811740.8576,811738.4325,-0.1202,-2.2918,-0.0131
512164707.1487046,-23.812644, 34.167837999999996,811740.1686,811737.7432,-0.1203,-2.2919,-0.0131
512164707.25057554,-23.806653999999998, 34.166331,811738.4517,811736.0257,-0.1206,-2.2922,-0.0131
512164707.30151105,-23.803659, 34.165578,811737.7297,811735.3034,-0.1208,-2.2924,-0.0131
512164707.35244656,-23.800663999999998, 34.164825,811736.8925,811734.4659,-0.1209,-2.2925,-0.0131
512164707.403382,-23.797669, 34.164071,811736.0448,811733.6179,-0.1211,-2.2927,-0.0131
512164707.45431757,-23.794674, 34.163318,811735.2061,811732.7789,-0.1212,-2.2928,-0.0131
512164707.505253,-23.791679, 34.162565,811734.6670,811732.2395,-0.1214,-2.2930,-0.0132
512164707.5561886,-23.788684, 34.161812,811734.0885,811731.6607,-0.1215,-2.2931,-0.0132
512164707.6071241,-23.785688999999998, 34.161059,811733.1987,811730.7706,-0.1217,-2.2933,-0.0132
512164707.6580596,-23.782694, 34.160306,811732.5267,811730.0983,-0.1218,-2.2934,-0.0132
512164707.7089951,-23.779698, 34.159552999999995,811731.6293,811729.2006,-0.1220,-2.2936,-0.0132
512164707.75993055,-23.776702999999998, 34.1588,811739.7038,811737.2748,-0.1221,-2.2937,-0.0132
512164707.8108661,-23.773708, 34.158046999999996,811738.1568,811735.7275,-0.1223,-2.2939,-0.0132
512164707.86180156,-23.770713, 34.157294,811736.7141,811734.2845,-0.1224,-2.2940,-0.0132
512164707.91273713,-23.767718, 34.156541,811734.6309,811732.2010,-0.1225,-2.2941,-0.0132
512164708.1164779,-23.755737999999997, 34.153529,811732.5323,811730.1014,-0.1231,-2.2946,-0.0132
512164708.2183489,-23.749747, 34.152024,811729.4452,811727.0139,-0.1233,-2.2947,-0.0132
512164708.2692845,-23.746751999999997, 34.151271,811730.3246,811727.8931,-0.1234,-2.2948,-0.0132
512164708.32022,-23.743757, 34.150518,811728.9495,811726.5178,-0.1236,-2.2949,-0.0132
512164708.37115544,-23.740762, 34.149766,811727.8591,811725.4272,-0.1237,-2.2950,-0.0132
512164708.422091,-23.737766999999998, 34.149013,811725.2793,811722.8472,-0.1238,-2.2951,-0.0132
512164708.4730265,-23.734772, 34.14826,811723.9197,811721.4874,-0.1239,-2.2952,-0.0132
512164708.523962,-23.731776999999997, 34.147508,811721.8661,811719.4336,-0.1241,-2.2952,-0.0132
512164708.5748975,-23.728780999999998, 34.146755,811720.1125,811717.6798,-0.1242,-2.2953,-0.0132
512164708.6258331,-23.725786, 34.146001999999996,811718.8870,811716.4541,-0.1243,-2.2954,-0.0132
512164708.67676854,-23.722790999999997, 34.14525,811717.7489,811715.3158,-0.1244,-2.2955,-0.0132
512164708.7277041,-23.719796, 34.144497,811716.9655,811714.5322,-0.1245,-2.2956,-0.0132
512164708.77863955,-23.716801, 34.143744999999996,811716.0611,811713.6276,-0.1247,-2.2956,-0.0132
512164708.82957506,-23.713805999999998, 34.142992,811715.1898,811712.7561,-0.1248,-2.2957,-0.0132
512164708.8805106,-23.71081, 34.14224,811714.3019,811711.8680,-0.1249,-2.2958,-0.0132
512164708.9314461,-23.707815, 34.141487,811713.2279,811710.7938,-0.1250,-2.2959,-0.0132
512164708.98238164,-23.704819999999998, 34.140735,811712.1199,811709.6856,-0.1252,-2.2960,-0.0132
512164709.03331804,-23.701825, 34.139981999999996,811710.8964,811708.4620,-0.1252,-2.2960,-0.0132
512164709.0842535,-23.698829999999997, 34.13923,811709.3120,811706.8775,-0.1253,-2.2960,-0.0132
512164709.13518906,-23.695833999999998, 34.138478,811708.0591,811705.6246,-0.1253,-2.2960,-0.0132
512164709.1861245,-23.692839, 34.137724999999996,811706.3095,811703.8750,-0.1254,-2.2959,-0.0132
